180,-5.00E-01,7.89E-02,0.00000000,-134639616.00,-14302736.00,62639152.00
181,5.00E-01,2.63E-02,0.00000000,44524600.00,191792704.00,-3995219.50
182,4.47E-01,2.63E-02,-0.00058164,83266144.00,191406736.00,-7049315.00
183,3.95E-01,2.63E-02,-0.00107825,150409472.00,194736032.00,-11564278.00
184,3.42E-01,2.63E-02,-0.00149593,198891872.00,204547456.00,-13218897.00
185,2.89E-01,2.63E-02,-0.00184048,232494288.00,217705360.00,-12661214.00
186,2.37E-01,2.63E-02,-0.00211723,254295936.00,231668928.00,-10443508.00
187,1.84E-01,2.63E-02,-0.00233081,266685184.00,244455600.00,-6994836.50
188,1.32E-01,2.63E-02,-0.00248513,271451808.00,254559328.00,-2627482.25
189,7.89E-02,2.63E-02,-0.00258323,269823168.00,260867712.00,2428397.00
190,2.63E-02,2.63E-02,-0.00262727,262576704.00,262576704.00,7968761.00
191,-2.63E-02,2.63E-02,-0.00261858,250075296.00,259101984.00,13802908.00
192,-7.89E-02,2.63E-02,-0.00255760,232345760.00,250033632.00,19708012.00
193,-1.32E-01,2.63E-02,-0.00244393,209082672.00,235073904.00,25451018.00
194,-1.84E-01,2.63E-02,-0.00227640,179700128.00,214024000.00,30768950.00
195,-2.37E-01,2.63E-02,-0.00205312,143289216.00,186755712.00,35425780.00
196,-2.89E-01,2.63E-02,-0.00177157,98695888.00,153169888.00,39244808.00
197,-3.42E-01,2.63E-02,-0.00142874,44493644.00,113154448.00,42164928.00
198,-3.95E-01,2.63E-02,-0.00102134,-20887608.00,66467304.00,44312392.00
199,-4.47E-01,2.63E-02,-0.00054608,-99059336.00,12626884.00,45956584.00
200,-5.00E-01,2.63E-02,0.00000000,-141561472.00,-16160017.00,46695920.00
201,5.00E-01,-2.63E-02,0.00000000,44396212.00,190688176.00,7443.44
202,4.47E-01,-2.63E-02,-0.00058012,83025080.00,188934048.00,190419.72
203,3.95E-01,-2.63E-02,-0.00107528,149792960.00,189751696.00,896292.75
204,3.42E-01,-2.63E-02,-0.00149160,197751472.00,197513760.00,2124098.00
205,2.89E-01,-2.63E-02,-0.00183495,230753344.00,209057504.00,3644695.75
206,2.37E-01,-2.63E-02,-0.00211066,251958768.00,221762640.00,5322658.50
207,1.84E-01,-2.63E-02,-0.00232340,263861344.00,233556048.00,7137939.00
208,1.32E-01,-2.63E-02,-0.00247708,268266720.00,242892176.00,9133428.00
209,7.89E-02,-2.63E-02,-0.00257474,266433824.00,248658560.00,11348054.00
210,2.63E-02,-2.63E-02,-0.00261858,259101984.00,250075296.00,13802908.00
211,-2.63E-02,-2.63E-02,-0.00260990,246612288.00,246612288.00,16448767.00
212,-7.89E-02,-2.63E-02,-0.00254915,228933120.00,237892624.00,19195676.00
213,-1.32E-01,-2.63E-02,-0.00243593,205724592.00,223656064.00,21897086.00
214,-1.84E-01,-2.63E-02,-0.00226906,176333296.00,203700624.00,24393212.00
215,-2.37E-01,-2.63E-02,-0.00204662,139846128.00,177851840.00,26528376.00
216,-2.89E-01,-2.63E-02,-0.00176608,95076840.00,145921840.00,28195920.00
217,-3.42E-01,-2.63E-02,-0.00142439,40649328.00,107645592.00,29381762.00
218,-3.95E-01,-2.63E-02,-0.00101828,-24961370.00,62624496.00,30171552.00
219,-4.47E-01,-2.63E-02,-0.00054446,-103337584.00,10253586.00,30767916.00
220,-5.00E-01,-2.63E-02,0.00000000,-145903136.00,-17860438.00,31049472.00
221,5.00E-01,-7.89E-02,0.00000000,43577008.00,182664896.00,4096173.75
222,4.47E-01,-7.89E-02,-0.00056898,81278168.00,179816512.00,7618193.00
223,3.95E-01,-7.89E-02,-0.00105360,146288176.00,178671008.00,13712579.00
224,3.42E-01,-7.89E-02,-0.00146032,192545952.00,184877120.00,17945874.00
225,2.89E-01,-7.89E-02,-0.00179520,224041616.00,195166096.00,20427094.00
226,2.37E-01,-7.89E-02,-0.00206375,244085488.00,206781952.00,21487258.00
227,1.84E-01,-7.89E-02,-0.00227075,255176864.00,217611104.00,21558034.00
228,1.32E-01,-7.89E-02,-0.00242014,259161184.00,226116560.00,21063444.00
229,7.89E-02,-7.89E-02,-0.00251503,257212608.00,231254176.00,20373074.00
230,2.63E-02,-7.89E-02,-0.00255760,250033632.00,232345760.00,19708012.00
231,-2.63E-02,-7.89E-02,-0.00254915,237892624.00,228933120.00,19195676.00
232,-7.89E-02,-7.89E-02,-0.00249013,220719424.00,220719424.00,18848740.00
233,-1.32E-01,-7.89E-02,-0.00238012,198123536.00,207472128.00,18623088.00
234,-1.84E-01,-7.89E-02,-0.00221789,169436544.00,188997120.00,18432696.00
235,-2.37E-01,-7.89E-02,-0.00200146,133711232.00,165080224.00,18186480.00
236,-2.89E-01,-7.89E-02,-0.00172819,89779240.00,135442880.00,17821524.00
237,-3.42E-01,-7.89E-02,-0.00139488,36266712.00,99696992.00,17326004.00
238,-3.95E-01,-7.89E-02,-0.00099806,-28329148.00,57294472.00,16764856.00
239,-4.47E-01,-7.89E-02,-0.00053417,-105571168.00,7497267.50,16262429.00
240,-5.00E-01,-7.89E-02,0.00000000,-147559552.00,-19354516.00,16043898.00
241,5.00E-01,-1.32E-01,0.00000000,41855616.00,167382240.00,8342229.50
242,4.47E-01,-1.32E-01,-0.00054801,77967512.00,163699344.00,15314307.00
243,3.95E-01,-1.32E-01,-0.00101290,139692032.00,161184112.00,26987688.00
244,3.42E-01,-1.32E-01,-0.00140166,182944016.00,166454432.00,34202584.00
245,2.89E-01,-1.32E-01,-0.00172077,211995392.00,175916992.00,37506212.00
246,2.37E-01,-1.32E-01,-0.00197603,230233392.00,186662480.00,37738088.00
247,1.84E-01,-1.32E-01,-0.00217240,240263104.00,196517552.00,35860680.00
248,1.32E-01,-1.32E-01,-0.00231391,243764688.00,204060880.00,32786492.00
249,7.89E-02,-1.32E-01,-0.00240368,241844784.00,208427840.00,29160584.00
250,2.63E-02,-1.32E-01,-0.00244393,235073904.00,209082672.00,25451018.00
251,-2.63E-02,-1.32E-01,-0.00243593,223656064.00,205724592.00,21897086.00
252,-7.89E-02,-1.32E-01,-0.00238012,207472128.00,198123536.00,18623088.00
253,-1.32E-01,-1.32E-01,-0.00227604,186111488.00,186111488.00,15659616.00
254,-1.84E-01,-1.32E-01,-0.00212241,158880688.00,169499952.00,12985713.00
255,-2.37E-01,-1.32E-01,-0.00191715,124835032.00,148052160.00,10558152.00
256,-2.89E-01,-1.32E-01,-0.00165743,82785664.00,121420792.00,8325977.00
257,-3.42E-01,-1.32E-01,-0.00133980,31368544.00,89093832.00,6266890.50
258,-3.95E-01,-1.32E-01,-0.00096036,-30929278.00,50369228.00,4403340.00
259,-4.47E-01,-1.32E-01,-0.00051504,-105706280.00,4346259.50,2802977.75
260,-5.00E-01,-1.32E-01,0.00000000,-146409504.00,-20614734.00,2080786.00
261,5.00E-01,-1.84E-01,0.00000000,39439736.00,144189168.00,12858615.00
262,4.47E-01,-1.84E-01,-0.00051678,72880816.00,140015696.00,23500466.00
263,3.95E-01,-1.84E-01,-0.00095236,129671720.00,136915872.00,40897584.00
264,3.42E-01,-1.84E-01,-0.00131454,168512832.00,142030272.00,50979268.00
265,2.89E-01,-1.84E-01,-0.00161044,194054768.00,151235520.00,54712444.00
266,2.37E-01,-1.84E-01,-0.00184624,210019376.00,161248032.00,53690376.00
267,1.84E-01,-1.84E-01,-0.00202710,218749776.00,169995856.00,49628728.00
268,1.32E-01,-1.84E-01,-0.00215714,221836384.00,176325568.00,43847080.00
269,7.89E-02,-1.84E-01,-0.00223952,220114976.00,179636864.00,37371700.00
270,2.63E-02,-1.84E-01,-0.00227640,214024000.00,179700128.00,30768950.00
271,-2.63E-02,-1.84E-01,-0.00226906,203700624.00,176333296.00,24393212.00
272,-7.89E-02,-1.84E-01,-0.00221789,188997120.00,169436544.00,18432696.00
273,-1.32E-01,-1.84E-01,-0.00212241,169499952.00,158880688.00,12985713.00
274,-1.84E-01,-1.84E-01,-0.00198129,144520064.00,144520064.00,8094300.50
275,-2.37E-01,-1.84E-01,-0.00179234,113095664.00,126113456.00,3741950.00
276,-2.89E-01,-1.84E-01,-0.00155252,74036344.00,103271608.00,-112740.00
277,-3.42E-01,-1.84E-01,-0.00125803,25931120.00,75385024.00,-3538631.25
278,-3.95E-01,-1.84E-01,-0.00090436,-32754752.00,41562704.00,-6583821.00
279,-4.47E-01,-1.84E-01,-0.00048663,-103665744.00,672107.00,-9229706.00
280,-5.00E-01,-1.84E-01,0.00000000,-142399024.00,-21694672.00,-10448544.00
281,5.00E-01,-2.37E-01,0.00000000,35734936.00,112011240.00,17909856.00
282,4.47E-01,-2.37E-01,-0.00047450,65838644.00,107867056.00,32443988.00
283,3.95E-01,-2.37E-01,-0.00087055,115671064.00,105384960.00,55881928.00
284,3.42E-01,-2.37E-01,-0.00119714,148452960.00,111582128.00,68315328.00
285,2.89E-01,-2.37E-01,-0.00146216,169724704.00,121054872.00,71721280.00
286,2.37E-01,-2.37E-01,-0.00167227,182947520.00,130328936.00,68878568.00
287,1.84E-01,-2.37E-01,-0.00183277,190461024.00,137587696.00,62227600.00
288,1.32E-01,-2.37E-01,-0.00194786,193270000.00,142161552.00,53797760.00
289,7.89E-02,-2.37E-01,-0.00202060,191922224.00,144076368.00,44643568.00
290,2.63E-02,-2.37E-01,-0.00205312,186755712.00,143289216.00,35425780.00
291,-2.63E-02,-2.37E-01,-0.00204662,177851840.00,139846128.00,26528376.00
292,-7.89E-02,-2.37E-01,-0.00200146,165080224.00,133711232.00,18186480.00
293,-1.32E-01,-2.37E-01,-0.00191715,148052160.00,124835032.00,10558152.00
294,-1.84E-01,-2.37E-01,-0.00179234,126113456.00,113095664.00,3741950.00
295,-2.37E-01,-2.37E-01,-0.00162479,98309504.00,98309504.00,-2209501.00
296,-2.89E-01,-2.37E-01,-0.00141129,63389068.00,80107064.00,-7362906.50
297,-3.42E-01,-2.37E-01,-0.00114762,19910354.00,57809464.00,-11845202.00
298,-3.95E-01,-2.37E-01,-0.00082858,-33773960.00,30351328.00,-15820629.00
299,-4.47E-01,-2.37E-01,-0.00044815,-99378968.00,-3758628.75,-19405322.00
300,-5.00E-01,-2.37E-01,0.00000000,-135364528.00,-22686316.00,-21101040.00
301,5.00E-01,-2.89E-01,0.00000000,31308088.00,68932888.00,23786860.00
302,4.47E-01,-2.89E-01,-0.00041992,56107264.00,65893296.00,42887560.00
303,3.95E-01,-2.89E-01,-0.00076530,96674056.00,66350708.00,72289088.00
304,3.42E-01,-2.89E-01,-0.00104667,122037200.00,75198784.00,86138752.00
305,2.89E-01,-2.89E-01,-0.00127295,138115152.00,85562696.00,88001040.00
306,2.37E-01,-2.89E-01,-0.00145109,148944320.00,93578416.00,82267416.00
307,1.84E-01,-2.89E-01,-0.00158656,155506080.00,98324880.00,73043096.00
308,1.32E-01,-2.89E-01,-0.00168334,158137792.00,100558336.00,62168208.00
309,7.89E-02,-2.89E-01,-0.00174436,157281792.00,100566312.00,50692264.00
310,2.63E-02,-2.89E-01,-0.00177157,153169888.00,98695888.00,39244808.00
311,-2.63E-02,-2.89E-01,-0.00176608,145921840.00,95076840.00,28195920.00
312,-7.89E-02,-2.89E-01,-0.00172819,135442880.00,89779240.00,17821524.00
313,-1.32E-01,-2.89E-01,-0.00165743,121420792.00,82785664.00,8325977.00
314,-1.84E-01,-2.89E-01,-0.00155252,103271608.00,74036344.00,-112740.00
315,-2.37E-01,-2.89E-01,-0.00141129,80107064.00,63389068.00,-7362906.50
316,-2.89E-01,-2.89E-01,-0.00123049,50639336.00,50639336.00,-13381772.00
317,-3.42E-01,-2.89E-01,-0.00100562,13205498.00,35216092.00,-18442098.00
318,-3.95E-01,-2.89E-01,-0.00073071,-33910800.00,15854303.00,-22936428.00
319,-4.47E-01,-2.89E-01,-0.00039831,-92599008.00,-9379961.00,-27159592.00
320,-5.00E-01,-2.89E-01,0.00000000,-125104392.00,-23750388.00,-29242204.00
321,5.00E-01,-3.42E-01,0.00000000,24039598.00,11792478.00,31659480.00
322,4.47E-01,-3.42E-01,-0.00035111,43128440.00,12207669.00,55416736.00
323,3.95E-01,-3.42E-01,-0.00063318,71474544.00,19630076.00,91030088.00
324,3.42E-01,-3.42E-01,-0.00085911,87288160.00,34180252.00,103900128.00
325,2.89E-01,-3.42E-01,-0.00103855,99461128.00,44990004.00,101506608.00
326,2.37E-01,-3.42E-01,-0.00117877,108703248.00,49640716.00,92923792.00
327,1.84E-01,-3.42E-01,-0.00128478,114314096.00,50952524.00,81496960.00
328,1.32E-01,-3.42E-01,-0.00136023,116726952.00,49994128.00,68667288.00
329,7.89E-02,-3.42E-01,-0.00140766,116233352.00,47692096.00,55393976.00
330,2.63E-02,-3.42E-01,-0.00142874,113154448.00,44493644.00,42164928.00
331,-2.63E-02,-3.42E-01,-0.00142439,107645592.00,40649328.00,29381762.00
